district-name,state,nces-id,website-url
BRISTOL TOWNSHIP SD,Pennsylvania,4204230,http://www.btsd.us/
BRISTOL WARREN,Rhode Island,4400065,NA
BRISTOL-PLYMOUTH REGIONAL VOCATIONAL TECHNICAL,Massachusetts,2503080,http://www.bptech.org
BRISTOW,Oklahoma,4005460,http://www.bristow.k12.ok.us
BRITTAN ELEMENTARY,California,0606090,http://www.brittan.k12.ca.us
BRITTON DEERFIELD SCHOOLS,Michigan,2606930,http://bdschools.us
BRITTON-HECLA SCHOOL DISTRICT 45-4,South Dakota,4600041,http://www.britton.k12.sd.us
BRIYA PCS,District of Columbia,1100016,http://briya.org/
BROADALBIN-PERTH CENTRAL SCHOOL DISTRICT,New York,3600005,http://www.bpcsd.org
BROADDUS ISD,Texas,4811430,http://www.broaddusisd.net/
BROADUS ELEM,Montana,3000006,http://www.broadus.net
BROADVIEW ELEM,Montana,3004890,http://www.broadviewschools.org
BROADVIEW H S,Montana,3004920,http://www.broadview.k12.mt.us
BROADWATER,Montana,3000013,http://www.co.broadwater.mt.us
BROADWAY ACADEMY,Ohio,3901430,http://acabroadway.com/
BROCK ISD,Texas,4811460,http://www.brockisd.net/
BROCKPORT CENTRAL SCHOOL DISTRICT,New York,3605580,http://www.bcs1.org
BROCKTON,Massachusetts,2503090,http://www.brocktonpublicschools.com
BROCKTON ELEM,Montana,3005010,NA
BROCKTON H S,Montana,3005040,http://brockton.k12.mt.us
BROCKWAY AREA SD,Pennsylvania,4204260,http://www.brockway.k12.pa.us
BROCTON CENTRAL SCHOOL DISTRICT,New York,3605610,http://www.broctoncsd.org
BRODHEAD SCHOOL DISTRICT,Wisconsin,5501740,http://www.brodhead.k12.wi.us
BROKEN ARROW,Oklahoma,4005490,http://www.baschools.org/
BROKEN BOW,Oklahoma,4005520,http://www.bbisd.org
BROKEN BOW PUBLIC SCHOOLS,Nebraska,3100011,NA
BRONAUGH R-VII,Missouri,2905910,http://www.bronaughschools.net
BRONSON COMMUNITY SCHOOL DISTRICT,Michigan,2606960,http://www.bronson.k12.mi.us
BRONTE ISD,Texas,4811490,http://www.bronteisd.net/
BRONX ACADEMY OF PROMISE CHARTER SCHOOL,New York,3600956,http://www.bronxacademyofpromise.com
BRONX CHARTER SCHOOL FOR BETTER LEARNING,New York,3600089,http://www.bronxbetterlearning.org
BRONX CHARTER SCHOOL FOR BETTER LEARNING II,NEW YORK,3601127,NA
BRONX CHARTER SCHOOL FOR CHILDREN (THE),New York,3600110,http://www.tbcsc.org
BRONX CHARTER SCHOOL FOR EXCELLENCE,New York,3600113,http://www.bronxexcellence.org
BRONX CHARTER SCHOOL FOR EXCELLENCE 2,NEW YORK,3601142,NA
BRONX CHARTER SCHOOL FOR EXCELLENCE 3,NEW YORK,3601157,NA
BRONX CHARTER SCHOOL FOR THE ARTS,New York,3600063,http://www.bronxarts.net
BRONX COMMUNITY CHARTER SCHOOL,New York,3600968,http://www.bronxcommunity.org
BRONX LIGHTHOUSE CHARTER SCHOOL,New York,3600111,http://www.bronxlighthouse.org
BRONX PREPARATORY CHARTER SCHOOL,New York,3600042,http://www.democracyprep.org
BRONXVILLE UNION FREE SCHOOL DISTRICT,New York,3605640,http://www.bronxvilleschool.org
BROOKE CHARTER SCHOOL (DISTRICT),Massachusetts,2500071,http://www.ebrooke.org
BROOKE COUNTY SCHOOLS,West Virginia,5400150,NA
BROOKELAND ISD,Texas,4811520,http://www.brookelandisd.net
BROOKESMITH ISD,Texas,4811550,http://www.brookesmithisd.net
BROOKFIELD,Massachusetts,2503120,http://www.tantasqua.org
BROOKFIELD CENTRAL SCHOOL DISTRICT,New York,3605670,http://www.brookfieldcsd.org
BROOKFIELD LAGRANGE PARK SD 95,Illinois,1707320,NA
BROOKFIELD LOCAL,Ohio,3905012,http://www.brookfield.k12.oh.us/
BROOKFIELD R-III,Missouri,2905940,http://www.brookfield.k12.mo.us/
BROOKFIELD SCHOOL DISTRICT,Connecticut,0900540,http://brookfield.k12.ct.us/
BROOKHAVEN SCHOOL DIST,Mississippi,2800840,http://www.brookhavenschools.org
BROOKHAVEN-COMSEWOGUE UNION FREE SCHOOL DISTRICT,New York,3615780,http://www.comsewogue.k12.ny.us
BROOKINGS SCHOOL DISTRICT 05-1,South Dakota,4608520,http://www.brookings.k12.sd.us
BROOKINGS-HARBOR SD 17C,Oregon,4102310,http://www.brookings.k12.or.us
BROOKLAND SCHOOL DISTRICT,Arkansas,0503640,http://brookland.crsc.k12.ar.us
BROOKLAWN PUBLIC SCHOOL DISTRICT,New Jersey,3402370,http://www.alicecostello.com
BROOKLIN PUBLIC SCHOOLS,Maine,2303610,http://google.com/site/union76superintendentsoffice/
BROOKLINE,Massachusetts,2503150,http://www.brookline.k12.ma.us/
BROOKLINE SCHOOL DISTRICT,New Hampshire,3302070,NA
BROOKLINE SCHOOL DISTRICT,Vermont,5002700,NA
BROOKLINE/NEWFANE JOINT SCHOOL CONTRACT,Vermont,5000374,NA
BROOKLYN ASCEND CHARTER SCHOOL,New York,3600966,http://www.ascendlearning.org
BROOKLYN CENTER SCHOOL DISTRICT,Minnesota,2706240,http://www.brooklyncenterschools.org
BROOKLYN CHARTER SCHOOL (THE),New York,3600045,http://www.brooklyncharter.org
BROOKLYN CITY,Ohio,3904365,http://www.brooklyn.k12.oh.us/
BROOKLYN DREAMS CHARTER SCHOOL,New York,3601015,http://www.brooklyndreams.heritageacademies.com
BROOKLYN EAST COLLEGIATE CHARTER SCHOOL,New York,3601033,http://www.brooklyneastcollegiate.uncommonschools.org
BROOKLYN EMERGING LEADERS ACADEMY CHARTER SCHOOL,NEW YORK,3601160,NA
BROOKLYN EXCELSIOR CHARTER SCHOOL,New York,3600116,http://www.brooklynexcelsior@heritageacademies.com
BROOKLYN LABORATORY CHARTER SCHOOL,NEW YORK,3601111,NA
BROOKLYN PROSPECT CHARTER SCHOOL-CSD 13,NEW YORK,3601150,NA
BROOKLYN PROSPECT CHARTER SCHOOL-CSD 15,New York,3600991,http://www.brooklynprospect.org
BROOKLYN SCHOLARS CHARTER SCHOOL,New York,3600989,http://www.brooklynscholarscharterschool.org
BROOKLYN SCHOOL DISTRICT,Connecticut,0900570,http://www.brooklynschools.org
BROOKLYN UD 188,Illinois,1723640,NA
BROOKLYN URBAN GARDEN CHARTER SCHOOL,New York,3601100,http://www.bugsbrooklyn.org
BROOKLYN-GUERNSEY-MALCOM COMM SCHOOL DISTRICT,Iowa,1905490,http://www.brooklyn.k12.ia.us
BROOKS ACADEMY OF SCIENCE AND ENGINEERING,Texas,4800268,http://www.brooksacademy.org
BROOKS COUNTY,Georgia,1300540,NA
BROOKS COUNTY ISD,Texas,4811580,http://www.bcisdistrict.net
BROOKSIDE CHARTER SCH.,Missouri,2900024,http://www.brooksidecharter.org
BROOKSVILLE PUBLIC SCHOOLS,Maine,2303640,http://htpp://www.schoolunion93.org
BROOKVILLE AREA SD,Pennsylvania,4204320,http://www.basd.us
BROOKVILLE LOCAL,Ohio,3904867,http://www.brookvilleschools.org/
BROOKWOOD ACADEMY,Ohio,3901479,NA
BROOKWOOD SD 167,Illinois,1716950,NA
BROOME STREET ACADEMY CHARTER HIGH SCHOOL,New York,3601043,http://www.broomestreetacademy.org
BROOME-DELAWARE-TIOGA BOCES,New York,3680140,http://www.btboces.org
BRORSON ELEM,Montana,3005130,NA
BROWARD,Florida,1200180,http://www.browardschools.com
BROWERVILLE PUBLIC SCHOOL DISTRICT,Minnesota,2706300,http://www.browerville.k12.mn.us/
BROWN CITY COMMUNITY SCHOOLS,Michigan,2607040,http://www.bc.k12.mi.us
BROWN CO CDEB,Wisconsin,5500018,http://www.syblehopp.org
BROWN CO KS SPECIAL ED COOP,Kansas,2000033,NA
BROWN COUNTY CUSD 1,Illinois,1727300,NA
BROWN COUNTY SCHOOL CORPORATION,Indiana,1800960,http://www.brownco.k12.in.us/
BROWN DEER SCHOOL DISTRICT,Wisconsin,5501800,http://www.browndeerschools.com
BROWN ESC,Ohio,3904602,NA
BROWN LOCAL,Ohio,3904617,http://www.brownlocalschools.com/
BROWNFIELD ISD,Texas,4811610,http://www.brownfieldisd.net
BROWNING ELEM,Montana,3005140,http://bps.k12.mt.us
BROWNING H S,Montana,3005190,NA
BROWNINGTON SCHOOL DISTRICT,Vermont,5002730,NA
BROWNS ELEMENTARY,California,0606100,http://www.sutter.k12.ca.us/district/browns/browns.htm
BROWNS VALLEY PUBLIC SCHOOL DIST.,Minnesota,2707110,http://www.brownsvalley.k12.mn.us
BROWNSBORO ISD,Texas,4811640,http://www.gobearsgo.net
BROWNSBURG COMMUNITY SCHOOL CORP,Indiana,1801020,http://www.brownsburg.k12.in.us/
BROWNSTOWN CNT COM SCH CORP,Indiana,1801050,http://www.btownccs.k12.in.us/
BROWNSTOWN CUSD 201,Illinois,1707440,NA
BROWNSVILLE AREA SD,Pennsylvania,4204080,http://www.basd.org
BROWNSVILLE ASCEND CHARTER SCHOOL,New York,3601002,http://www.ascendlearning.org
BROWNSVILLE COLLEGIATE  CHARTER SCHOOL,New York,3600984,http://www.brownsvillecollegiate.org
BROWNSVILLE ISD,Texas,4811680,http://www.bisd.us
BROWNWOOD ISD,Texas,4811700,http://www.brownwoodisd.org
BRUCE GUADALUPE AGENCY,Wisconsin,5500059,NA
BRUCE SCHOOL DISTRICT,Wisconsin,5501830,http://www.bruce.k12.wi.us
BRUCEVILLE-EDDY ISD,Texas,4811730,http://www.beisd.net
BRUNEAU-GRAND VIEW JOINT SCHOOL DISTRICT,Idaho,1600450,NA
BRUNING-DAVENPORT UNIFIED SYS,Nebraska,3100124,NA
BRUNSWICK CENTRAL SCHOOL DISTRICT (BRITTONKILL),New York,3605520,http://www.brittonkill.k12.ny.us
BRUNSWICK CITY,Ohio,3904366,http://www.bcsoh.org/
BRUNSWICK CO PBLC SCHS,Virginia,5100480,http://www.brunswickcps.org
BRUNSWICK COUNTY SCHOOLS,North Carolina,3700420,http://www.bcswan.net
BRUNSWICK PUBLIC SCHOOLS,Maine,2303780,http://www.brunswick.k12.me.us
BRUNSWICK R-II,Missouri,2906030,http://WWW.BRUNSWICK.K12.MO.US
BRUNSWICK SCHOOL DISTRICT,Vermont,5002760,NA
BRUNSWICK-REGION 10,Maine,2305300,http://www.r10tech.org/
BRUSHTON-MOIRA CENTRAL SCHOOL DISTRICT,New York,3605820,http://www.bmcsd.org
BRUSHY,Oklahoma,4005580,http://www.brushy.k12.ok.us
BRUSSELS CUSD 42,Illinois,1700102,NA
BRYAN CITY,Ohio,3904367,http://www.bryan.k12.oh.us/
BRYAN COUNTY,Georgia,1300570,NA
BRYAN ISD,Texas,4811790,http://www.bryanisd.org
BRYANT SCHOOL DISTRICT,Arkansas,0503690,http://www.bryantschools.org
BRYCE ADOLESCENT SCHOOL,Alabama,0100016,NA
BRYN ATHYN SD,Pennsylvania,4204090,http://www.brynathynschooldistrict.org/
BRYSON ISD,Texas,4811820,http://www.brysonisd.net/
BUCHANAN CO PBLC SCHS,Virginia,5100510,http://www.buc.k12.va.us
BUCHANAN CO. R-IV,Missouri,2910590,http://WWW.BCR4.org
BUCHANAN COMMUNITY SCHOOLS,Michigan,2607140,http://www.buchananschools.com
BUCKEYE,Ohio,3905165,NA
BUCKEYE CENTRAL LOCAL,Ohio,3904650,http://www.buckeye-central.k12.oh.us/
BUCKEYE ELEMENTARY DISTRICT,Arizona,0401380,http://www.besd33.org
BUCKEYE LOCAL,Ohio,3904585,http://www.buckeyeschools.info/
BUCKEYE LOCAL,Ohio,3904847,http://www.buckeyeschools.org/
BUCKEYE LOCAL,Ohio,3904778,http://www.buckeye.k12.oh.us/
BUCKEYE ON-LINE SCHOOL FOR SUCCESS,Ohio,3900530,http://www.go2boss.com/
BUCKEYE PREPARATORY ACADEMY,OHIO,3901562,http://www.buckeyeprep.org
BUCKEYE UNION ELEMENTARY,California,0606270,http://www.buckeyeusd.org
BUCKEYE UNION HIGH SCHOOL DISTRICT,Arizona,0401410,http://www.buhsd.org
BUCKEYE UNITED SCHOOL DISTRICT,Ohio,3900237,NA
BUCKEYE VALLEY LOCAL,Ohio,3904675,http://www.buckeyevalley.k12.oh.us/
BUCKHOLTS ISD,Texas,4811850,http://www.buckholtsisd.net
BUCKINGHAM CO PBLC SCHS,Virginia,5100540,http://www.bcpschools.org
BUCKLEY COMMUNITY SCHOOLS,Michigan,2607170,http://buckleyschools.com
BUCKLIN,Kansas,2004140,http://www.bucklinschools.com
BUCKLIN R-II,Missouri,2906090,http://BUCKLIN.K12.MO.US
BUCKS COUNTY IU 22,Pennsylvania,4289320,http://www.bucksiu.org
BUCKS COUNTY MONTESSORI CS,Pennsylvania,4200069,http://www.bcmcs.com
BUCKS COUNTY TECHNICAL HIGH SCHOOL,Pennsylvania,4280090,http://www.bcths.com
BUCYRUS CITY,Ohio,3904368,http://bucyrusschools.org/
BUELLTON UNION ELEMENTARY,California,0606330,http://www.buelltonusd.org
BUELS GORE SCHOOL DISTRICT,Vermont,5000011,NA
BUENA PARK ELEMENTARY,California,0606360,http://www.bpsd.k12.ca.us
BUENA REGIONAL SCHOOL DISTRICT,New Jersey,3402400,http://WWW.BUENA.K12.NJ.US
BUENA VISTA CITY PBLC SCHS,Virginia,5100560,http://www.bvcps.net
BUENA VISTA ELEMENTARY,California,0606420,NA
BUENA VISTA ISD,Texas,4811910,http://www.bvisd.net
BUENA VISTA SCHOOL DISTRICT NO. R-31,Colorado,0802640,http://www.bvschools.org
BUFFALO,Oklahoma,4005760,http://www.buffalo.k12.ok.us
BUFFALO ACADEMY OF SCIENCE CHARTER SCHOOL,New York,3600105,http://www.bascs.org
BUFFALO CITY SCHOOL DISTRICT,New York,3605850,http://www.buffaloschools.org
BUFFALO IS. CENTRAL SCH. DIST.,Arkansas,0503710,http://www.buffaloislandcentral.com
BUFFALO ISD,Texas,4811990,http://www.buffaloisd.net
BUFFALO LK-HECTOR-STEWART PUBLIC SC,Minnesota,2700023,http://blhsd.org
BUFFALO UNITED CHARTER SCHOOL,New York,3600071,http://www.heritageacademies.com
BUFFALO VALLEY,Oklahoma,4005820,http://www.bvpsd.org
BUFFALO-HANOVER-MONTROSE PUBLIC SCH,Minnesota,2707200,http://www.bhmschools.org
BUFORD CITY,Georgia,1300600,http://www.bufordcityschools.org
BUHL JOINT DISTRICT,Idaho,1600480,NA
BUHLER,Kansas,2004200,http://www.usd313.org
BULLARD ISD,Texas,4812060,http://www.bullardisd.net/
BULLHEAD CITY SCHOOL DISTRICT,Arizona,0401500,NA
BULLITT COUNTY,Kentucky,2100750,NA
BULLOCH COUNTY,Georgia,1300630,NA
BULLOCK COUNTY,Alabama,0100480,http://www.bullockcounty.schoolinsites.com
BULLOCK CREEK SCHOOL DISTRICT,Michigan,2607320,NA
BUNA ISD,Texas,4812090,http://www.bunaisd.net
BUNCOMBE CONS SD 43,Illinois,1707740,NA
BUNCOMBE COUNTY SCHOOLS,North Carolina,3700450,http://www.buncombeschools.org
BUNKER HILL CUSD 8,Illinois,1707770,NA
BUNKER R-III,Missouri,2906170,http://www.bunkerr3.k12.mo.us
BURBANK SD 111,Illinois,1736810,NA
BURBANK UNIFIED,California,0606450,http://www.burbankusd.org
BURCH CHARTER SCHOOL OF EXCELLENCE,New Jersey,3400724,http://www.burchcharterschool.org
BUREAU VALLEY CUSD 340,Illinois,1700125,NA
BUREAU/HENRY/STARK ROE,Illinois,1700168,NA
BURGETTSTOWN AREA SD,Pennsylvania,4204500,http://www.burgettstown.k12.pa.us
BURGIN INDEPENDENT,Kentucky,2100780,NA
BURKBURNETT ISD,Texas,4812120,http://www.burkburnettisd.org
BURKE CENTRAL 36,North Dakota,3803590,http://www.burkecentral.k12.nd.us/
BURKE COUNTY,Georgia,1300660,NA
BURKE COUNTY SCHOOLS,North Carolina,3700480,http://www.burke.k12.nc.us
BURKE SCHOOL DISTRICT,Vermont,5002790,NA
BURKE SCHOOL DISTRICT 26-2,South Dakota,4609512,http://www.burke.k12.sd.us
BURKEVILLE ISD,Texas,4812150,http://www.burkevilleisd.org
BURLEIGH CO SPECIAL ED UNIT,North Dakota,3880120,NA
BURLESON ISD,Texas,4812180,http://www.burlesonisd.net
BURLINGAME ELEMENTARY,California,0606480,http://www.burlingameschools.org
BURLINGAME PUBLIC SCHOOL,Kansas,2004260,http://usd454.net
BURLINGTON,Kansas,2004290,http://www.usd244ks.org
BURLINGTON,Massachusetts,2503240,http://www.bpsk12.org
BURLINGTON,Oklahoma,4005910,http://www.burlingtonschool.com/
BURLINGTON AREA SCHOOL DISTRICT,Wisconsin,5501890,http://www.basd.k12.wi.us
BURLINGTON CITY PUBLIC SCHOOL DISTRICT,New Jersey,3402430,http://www.burlington-nj.net/
BURLINGTON COMM SCHOOL DISTRICT,Iowa,1905790,http://www.bcsds.org
BURLINGTON COUNTY INSTITUTE OF TECHNOLOGY,New Jersey,3402490,http://www.burlcoschools.org
BURLINGTON COUNTY SPECIAL SERVICES SCHOOL DISTRICT,New Jersey,3402440,http://www.bcsssd.k12.nj.us
BURLINGTON PUBLIC SCHOOL DISTRICT NO. RE-6J,Colorado,0802670,http://www.burlingtonk12.org
BURLINGTON PUBLIC SCHOOLS,MAINE,2314834,http://www.burlingtonme.com
BURLINGTON SCHOOL DISTRICT,Vermont,5002820,http://bsdweb.bsdvt.org/
BURLINGTON SUPERVISORY DISTRICT,Vermont,5099915,http://www.bsdvt.org/
BURLINGTON TOWNSHIP BOARD OF EDUCATION,New Jersey,3402460,http://www.burltwpsch.org
BURLINGTON-EDISON SCHOOL DISTRICT,Washington,5300780,http://www.be.wednet.edu
BURNET CISD,Texas,4812220,http://www.burnetcisd.net
BURNHAM SD 154-5,Illinois,1707860,NA
BURNHAM WOOD CHARTER SCHOOL DISTRICT,Texas,4800037,http://www.burnhamwood.org
BURNS FLAT-DILL CITY,Oklahoma,4000014,http://www.bfdc.k12.ok.us/
BURNSVILLE PUBLIC SCHOOL DISTRICT,Minnesota,2707290,http://www.isd191.org/
BURNT HILLS-BALLSTON LAKE CENTRAL SCHOOL DISTRICT,New York,3605940,http://www.bhbl.org
BURNT RANCH ELEMENTARY,California,0606510,http://www.bresd.org
BURNT RIVER SD 30J,Oregon,4101740,http://www.burntriver.k12.or.us
BURR OAK COMMUNITY SCHOOL DISTRICT,Michigan,2607410,http://www.burroakcs.org
BURREL UNION ELEMENTARY,California,0606540,http://www.burrel.k12.ca.us
BURRELL SD,Pennsylvania,4204530,http://www.burrell.k12.pa.us
BURRILLVILLE,Rhode Island,4400090,NA
BURRIS LABORATORY SCHOOL,Indiana,1800038,http://www.bsu.edu/burris
BURRTON,Kansas,2004350,http://burrton.usd369.org
BURT TOWNSHIP SCHOOL DISTRICT,Michigan,2607470,NA
BURTON ELEMENTARY,California,0606570,http://www.burtonschools.org
BURTON GLEN CHARTER ACADEMY,Michigan,2600251,http://www.nhaschools.com/schools/burtonglen/en/pages/default.aspx
BURTON ISD,Texas,4812240,http://www.burtonisd.net
BURWELL PUBLIC SCHOOLS,Nebraska,3104640,NA
BUSHLAND ISD,Texas,4835570,http://www.bushlandisd.net
BUSHNELL PRAIRIE CITY CUSD 170,Illinois,1707950,NA
BUSHWICK ASCEND CHARTER SCHOOL,New York,3601017,http://www.ascendlearning.org
BUTLER AREA SD,Pennsylvania,4204590,http://www.butler.k12.pa.us
BUTLER CO SPECIAL EDUCATION INTERLOCAL,KANSAS,2000354,http://www.bcsbc.org
BUTLER COUNTY,Kentucky,2100810,NA
BUTLER COUNTY,Alabama,0100510,http://www.butlerco.k12.al.us
BUTLER COUNTY AVTS,Pennsylvania,4280520,http://www.butlertec.us
BUTLER COUNTY ESC,Ohio,3904608,NA
BUTLER PUBLIC SCHOOL DISTRICT,New Jersey,3402520,http://www.butlerboe.org
BUTLER R-V,Missouri,2906360,http://butlerr5.org/
BUTLER SD 53,Illinois,1707980,NA
BUTLER TECHNOLOGY & CAREER DEVELOPMENT SCHOOLS,Ohio,3905088,http://www.butlertech.org
BUTNER,Oklahoma,4006000,http://Butner.k12.ok.us
BUTTE COUNTY JOINT DISTRICT,Idaho,1600490,NA
BUTTE COUNTY OFFICE OF EDUCATION,California,0691002,http://www.bcoe.org
BUTTE COUNTY ROP,California,0600090,NA
BUTTE ELEM,Montana,3005280,NA
BUTTE FALLS SD 91,Oregon,4102580,http://www.buttefalls.k12.or.us
BUTTE H S,Montana,3005310,NA
BUTTE VALLEY UNIFIED,California,0606580,http://www.bvalusd.org
BUTTERFIELD PUBLIC SCHOOL DISTRICT,Minnesota,2707320,http://www.butterfield.k12.mn.us
BUTTERNUT SCHOOL DISTRICT,Wisconsin,5501920,http://www.lightatorch.info
BUTTEVILLE UNION ELEMENTARY,California,0606690,http://www.butteville.k12.ca.us/
BUTTONWILLOW UNION ELEMENTARY,California,0606720,http://buttonwillowschool.com
BUTTS COUNTY,Georgia,1300690,http://www.butts.k12.ga.us
BYERS SCHOOL DISTRICT NO. 32J,Colorado,0802700,http://www.byers32j.k12.co.us
BYNG,Oklahoma,4006060,http://www.byngschools.com
BYNUM ELEM,Montana,3005330,NA
BYNUM ISD,Texas,4812360,http://www.bynumisd.net
BYRAM HILLS CENTRAL SCHOOL DISTRICT,New York,3606060,http://www.byramhills.org
BYRAM TOWNSHIP SCHOOL DISTRICT,New Jersey,3402550,http://www.byramschools.org
BYRON AREA SCHOOLS,Michigan,2607530,http://byron.k12.mi.us
BYRON CENTER CHARTER SCHOOL,Michigan,2600096,http://www.byroncentercharter.org
BYRON CENTER PUBLIC SCHOOLS,Michigan,2607560,NA
BYRON CUSD 226,Illinois,1708010,NA
BYRON PUBLIC SCHOOL DISTRICT,Minnesota,2707350,http://www.bears.byron.k12.mn.us
BYRON PUBLIC SCHOOLS,MAINE,2314835,NA
BYRON UNION ELEMENTARY,California,0606750,http://www.byronunionschooldistrict.us
BYRON-BERGEN CENTRAL SCHOOL DISTRICT,New York,3606090,http://www.bbschools.org
C A BEARD MEMORIAL SCHOOL CORP,Indiana,1801060,http://www.cabeard.k12.in.us
C.A.S.E. CONCORD AREA SPED COLLABORATIVE,MASSACHUSETTS,2500580,http://www.casecollaborative.org
C.O.O.R. ISD,Michigan,2680920,http://www.coorisd.net
C.S. LEWIS ACADEMY,Utah,4900074,http://www.cslewisacademy.net/
CA ADVANCING PATHWAYS FOR STUDENTS IN LOS ANGELES CO JPA,CALIFORNIA,0601443,http://www.CalAPS.org
CA ADVANCING PATHWAYS FOR STUDENTS IN LOS ANGELES CO ROC/P,CALIFORNIA,0601440,http://www.CalAPS.org
CABARRUS CHARTER ACADEMY,North Carolina,3700347,http://cabarruscharter.org
CABARRUS COUNTY SCHOOLS,North Carolina,3700530,http://www.cabarrus.k12.nc.us/
CABELL COUNTY SCHOOLS,West Virginia,5400180,NA
CABOOL R-IV,Missouri,2906430,http://WWW.CABOOL.K12.MO.US
CABOT SCHOOL DISTRICT,Arkansas,0503750,http://cabot.k12.ar.us
CABOT SCHOOL DISTRICT,Vermont,5002850,NA
CABRILLO UNIFIED,California,0606780,http://www.cabrillo.k12.ca.us
CACHE,Oklahoma,4006120,http://www.cacheps.org
CACHE DISTRICT,Utah,4900120,http://www.ccsdut.org
CADDO,Oklahoma,4006150,http://www.caddoisd.org
CADDO HILLS SCHOOL DISTRICT,Arkansas,0503770,http://caddohills.dsc.k12.ar.us
CADDO MILLS ISD,Texas,4812390,http://CaddoMillsisd.org
CADDO PARISH,Louisiana,2200300,NA
CADDO-KIOWA TECHNOLOGY CENTER,Oklahoma,4000051,NA
CADILLAC AREA PUBLIC SCHOOLS,Michigan,2607590,http://www.vikingnet.org
CADOTT COMMUNITY SCHOOL DISTRICT,Wisconsin,5502040,http://www.cadott.k12.wi.us
CAESAR RODNEY SCHOOL DISTRICT,Delaware,1000180,http://www.cr.k12.de.us
CAFA  INC. DBA LEARNING FOUNDATION AND PERFORMING ARTS ALTA,Arizona,0400796,NA
CAFA  INC. DBA LEARNING FOUNDATION AND PERFORMING ARTS GILBE,Arizona,0400803,NA
CAFA  INC. DBA LEARNING FOUNDATION PERFORMING ARTS SCHOOL,Arizona,0400397,NA
CAHOKIA CUSD 187,Illinois,1708040,NA
CAINSVILLE R-I,Missouri,2906450,http://cainsville.k12.mo.us
CAIRO USD 1,Illinois,1708070,NA
CAIRO-DURHAM CENTRAL SCHOOL DISTRICT,New York,3606160,http://www.cairodurham.org
CAJON VALLEY UNION,California,0606810,http://www.cajonvalley.net
CAL COMM SCHOOL DISTRICT,Iowa,1905970,http://1441 Gull Avenue
CALAIS PUBLIC SCHOOLS,Maine,2303870,NA
CALAIS SCHOOL DISTRICT,Vermont,5002880,NA
CALALLEN ISD,Texas,4812420,http://www.calallen.org
CALAMUS-WHEATLAND COMM SCHOOL DISTRICT,Iowa,1906000,http://sites.google.com/a/cal-wheat.net/calwheat/
CALAVERAS COUNTY OFFICE OF EDUCATION,California,0691003,http://www.ccoe.k12.ca.us
CALAVERAS UNIFIED,California,0606870,http://www.calaveras.k12.ca.us
CALCASIEU PARISH,Louisiana,2200330,NA
CALDWELL,Kansas,2004380,http://www.usd360.com
CALDWELL COUNTY,Kentucky,2100840,NA
CALDWELL COUNTY SCHOOLS,North Carolina,3700580,http://www.caldwellschools.com
CALDWELL DISTRICT,Idaho,1600510,NA
CALDWELL EXEMPTED VILLAGE,Ohio,3904525,http://www.caldwell.k12.oh.us/
CALDWELL ISD,Texas,4812460,http://www.caldwellisd.net
CALDWELL PARISH,Louisiana,2200360,NA
CALDWELL-WEST CALDWELL SCHOOL DISTRICT,New Jersey,3402580,http://www.cwcboe.org
CALEDONIA CENTRAL SUPERVISORY UNION,Vermont,5099909,http://www.ccsuonline.org/
CALEDONIA COMMUNITY SCHOOLS,Michigan,2607620,http://www.calschools.org
CALEDONIA NORTH SUPERVISORY UNION,Vermont,5099908,http://www.cnsuschools.org/
CALEDONIA PUBLIC SCHOOL DISTRICT,Minnesota,2707380,http://www.cps.k12.mn.us
CALEDONIA-MUMFORD CENTRAL SCHOOL DISTRICT,New York,3606180,http://www.cal-mum.org
CALERA,Oklahoma,4006180,http://www.caleraisd.k12.ok.us
CALEXICO UNIFIED,California,0606900,http://www2.cusdk12.org
CALHAN DISTRICT NO. RJ1,Colorado,0802730,http://www.calhanschool.org/
CALHOUN,Florida,1200210,http://www.calhounflschools.org
CALHOUN 01,South Carolina,4501250,http://www.ccpsonline.net/
CALHOUN CITY,Georgia,1300720,http://www.calhounschools.org
CALHOUN CO SCHOOL DIST,Mississippi,2800870,NA
CALHOUN COUNTY,Georgia,1300750,http://www.calhoun.k12.ga.us
CALHOUN COUNTY,Alabama,0100540,http://www.calhoun.k12.al.us
CALHOUN COUNTY ISD,Texas,4812480,http://www.calcoisd.org
CALHOUN COUNTY SCHOOLS,West Virginia,5400210,NA
CALHOUN CUSD 40,Illinois,1718180,NA
CALHOUN ISD,Michigan,2680200,http://www.calhounisd.org
